Author,App,App ID,Total
Adeel khan,Basketball Stars;Candy Crush Saga,com.miniclip.basketballstars;com.king.candycrushsaga,2
Adeem Khan,Candy Crush Soda Saga;Google Photos,com.king.candycrushsodasaga;com.google.android.apps.photos,2
Adegbolade Adebote,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adegboye Kazeem Olamilekan,Google Photos;Google Play Music,com.google.android.apps.photos;com.google.android.music,2
Adegboyega Bello,Google Photos;Google Play Movies & TV,com.google.android.apps.photos;com.google.android.videos,2
Adegoke Daniel,Google Photos;Mini Militia - Doodle Army 2,com.google.android.apps.photos;com.appsomniacs.da2,2
Adegoke Favour,Google Docs;Google Sheets,com.google.android.apps.docs.editors.docs;com.google.android.apps.docs.editors.sheets,2
Adegoke Tobi,Asphalt Nitro;Google Photos,com.gameloft.android.ANMP.GloftAGHM;com.google.android.apps.photos,2
Adejoba Oyedele,Candy Crush Saga;Google Photos,com.king.candycrushsaga;com.google.android.apps.photos,2
Adejumo Peter,Adobe Photoshop Express:Photo Editor Collage Maker;Google Photos;Google Play Music,com.adobe.psmobile;com.google.android.apps.photos;com.google.android.music,3
Adejumo Rotimi,Candy Crush Saga;Candy Crush Soda Saga;Solitaire,com.king.candycrushsaga;com.king.candycrushsodasaga;com.kathleenOswald.solitaireGooglePlay,3
Adek Adek,Google Play Console;Google Play Movies & TV,com.google.android.apps.playconsole;com.google.android.videos,2
Adekola Adeyemi,Google Docs;Google Photos,com.google.android.apps.docs.editors.docs;com.google.android.apps.photos,2
Adekoya Ademola,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adekoya Damilola O.,Candy Crush Saga;Candy Crush Soda Saga,com.king.candycrushsaga;com.king.candycrushsodasaga,2
Adekunle David,Google Play Music;MAX Cleaner - Antivirus,com.google.android.music;com.oneapp.max.cleaner.booster,2
Adekunle Taiwo,Google Photos;Video Downloader - for Instagram Repost App,com.google.android.apps.photos;com.popularapp.videodownloaderforinstagram,2
Adekynle Samuel,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adel Abdo,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adel Abdullah,Google Play Music;Virus Cleaner 2019 - Antivirus,com.google.android.music;com.ehawk.antivirus.applock.wifi,2
Adel Adel,Adobe Photoshop Express:Photo Editor Collage Maker;Candy Crush Soda Saga;Card Wars - Adventure Time;Solitaire,com.adobe.psmobile;com.king.candycrushsodasaga;com.turner.cardwars;com.kathleenOswald.solitaireGooglePlay,4
Adel Ahmed,Asphalt 8: Airborne - Fun Real Car Racing Game;EA SPORTS™ FIFA 19 Companion;Google Photos;Hotspot Shield Free VPN Proxy & Wi-Fi Security,com.gameloft.android.ANMP.GloftA8HM;com.ea.gp.fifaultimate;com.google.android.apps.photos;hotspotshield.android.vpn,4
Adel Al Jammal,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adel Alrmal,Chrome Beta;Google Photos,com.chrome.beta;com.google.android.apps.photos,2
Adel Amoura,Google Photos;MAX Cleaner - Antivirus;Virus Cleaner 2019 - Antivirus,com.google.android.apps.photos;com.oneapp.max.cleaner.booster;com.ehawk.antivirus.applock.wifi,3
Adel Atwa,Candy Crush Soda Saga;Google Photos;Google Play Movies & TV,com.king.candycrushsodasaga;com.google.android.apps.photos;com.google.android.videos,3
Adel Aziz Tadros,Android Accessibility Suite;Candy Crush Soda Saga;Candy Crush Soda Saga;Chrome Beta;Google Docs;Google Photos;Google Play Movies & TV;Google Play Music;MX Player,com.google.android.marvin.talkback;com.king.candycrushsodasaga;com.king.candycrushsodasaga;com.chrome.beta;com.google.android.apps.docs.editors.docs;com.google.android.apps.photos;com.google.android.videos;com.google.android.music;com.mxtech.videoplayer.ad,9
Adel Barakat,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adel Black,Bejeweled Blitz;Google Docs,com.ea.BejeweledBlitz_na;com.google.android.apps.docs.editors.docs,2
Adel D,Candy Crush Jelly Saga;Google Photos,com.king.candycrushjellysaga;com.google.android.apps.photos,2
Adel Florento,Google Photos;Google Play Music,com.google.android.apps.photos;com.google.android.music,2
Adel Ghzii,Android Accessibility Suite;Google Play Movies & TV;Google Play Music,com.google.android.marvin.talkback;com.google.android.videos;com.google.android.music,3
Adel Haddadin,Asphalt 8: Airborne - Fun Real Car Racing Game;Draw Something Classic,com.gameloft.android.ANMP.GloftA8HM;com.omgpop.dstfree,2
Adel Hamdi Hafez,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adel Hassan,Flight Pilot Simulator 3D Free;Google Photos,com.fungames.flightpilot;com.google.android.apps.photos,2
Adel Ibrahim,Google Duo - High Quality Video Calls;Microsoft Office Lens - PDF Scanner,com.google.android.apps.tachyon;com.microsoft.office.officelens,2
Adel Kamli,Block! Hexa Puzzle™;Hotspot Shield Free VPN Proxy & Wi-Fi Security,com.bitmango.go.blockhexapuzzle;hotspotshield.android.vpn,2
Adel Mansour,Hotspot Shield Free VPN Proxy & Wi-Fi Security;MAX Cleaner - Antivirus,hotspotshield.android.vpn;com.oneapp.max.cleaner.booster,2
Adel Mohamed,DEER HUNTER CLASSIC;Google Photos;MAX Cleaner - Antivirus,com.glu.deerhunt2;com.google.android.apps.photos;com.oneapp.max.cleaner.booster,3
Adel Mohammed,Candy Crush Saga;Papa Pear Saga,com.king.candycrushsaga;com.midasplayer.apps.papapearsaga,2
Adel Monoar,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adel Morkous,Castle Clash: Heroes of the Empire US;My Virtual Pet Shop - Cute Animal Care Game,com.igg.castleclash;br.com.tapps.myvirtualpetshop,2
Adel Noureddine,Google Photos;Video Downloader - for Instagram Repost App,com.google.android.apps.photos;com.popularapp.videodownloaderforinstagram,2
Adel Ramadan,Hotspot Shield Free VPN Proxy & Wi-Fi Security;MAX Cleaner - Antivirus;Virus Cleaner 2019 - Antivirus,hotspotshield.android.vpn;com.oneapp.max.cleaner.booster;com.ehawk.antivirus.applock.wifi,3
Adel Salah,Facebook Pages Manager;MAX Cleaner - Antivirus,com.facebook.pages.app;com.oneapp.max.cleaner.booster,2
Adel Salameh,Android Accessibility Suite;Contacts;Google Docs;Google Photos;Google Play Books - Ebooks;Google Sheets;Maps - Navigate & Explore,com.google.android.marvin.talkback;com.google.android.contacts;com.google.android.apps.docs.editors.docs;com.google.android.apps.photos;com.google.android.apps.books;com.google.android.apps.docs.editors.sheets;com.google.android.apps.maps,7
Adel joker,Facebook Pages Manager;Video Downloader - for Instagram Repost App,com.facebook.pages.app;com.popularapp.videodownloaderforinstagram,2
Adel,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adela Flores,Candy Crush Soda Saga;Google Duo - High Quality Video Calls;Google Photos;Google Photos;Google Photos,com.king.candycrushsodasaga;com.google.android.apps.tachyon;com.google.android.apps.photos;com.google.android.apps.photos;com.google.android.apps.photos,5
Adela Green,Candy Crush Soda Saga;Google Duo - High Quality Video Calls,com.king.candycrushsodasaga;com.google.android.apps.tachyon,2
Adela Hernandez,Block Craft 3D: Building Simulator Games For Free;Castle Clash: Heroes of the Empire US,com.fungames.blockcraft;com.igg.castleclash,2
Adela Perez,Bejeweled Classic;Google Photos,com.ea.gp.bej3;com.google.android.apps.photos,2
Adela Ramirez,Block Craft 3D: Building Simulator Games For Free;Extreme Car Driving Racing 3D,com.fungames.blockcraft;com.aim.racinggt,2
Adela Rodriguez,Disneyland®;Google Duo - High Quality Video Calls;Google Photos;MAX Cleaner - Antivirus;Real Racing 3,com.disney.wdpro.dlr;com.google.android.apps.tachyon;com.google.android.apps.photos;com.oneapp.max.cleaner.booster;com.ea.games.r3_na,5
Adela Santana,Disney Crossy Road;Toca Kitchen 2,com.disney.disneycrossyroad_goo;com.tocaboca.tocakitchen2,2
Adelaida Calderon,Google Photos;Jewel Mania: Sunken Treasures,com.google.android.apps.photos;com.teamlava.jewel55,2
Adelaida Contreras,AlphaBetty Saga;Candy Crush Saga,com.king.alphabettysaga;com.king.candycrushsaga,2
Adelaida Garcia,Google Duo - High Quality Video Calls;Video Downloader - for Instagram Repost App,com.google.android.apps.tachyon;com.popularapp.videodownloaderforinstagram,2
Adelaida Mendoza,Google Photos;Maps - Navigate & Explore,com.google.android.apps.photos;com.google.android.apps.maps,2
Adelaida Reyes,Atomic Bomber;Candy Crush Saga,org.lukeallen.bomber;com.king.candycrushsaga,2
Adelaide Komey,Bakery Story 2;Bakery Story™;Restaurant Story 2,com.storm8studios.bakerytwo;com.teamlava.bakerystory;com.teamlava.restaurantstorytwo,3
Adelaja Adetokunboh,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adelani Somoye,SystemPanel 2;Virus Cleaner 2019 - Antivirus,nextapp.sp;com.ehawk.antivirus.applock.wifi,2
Adele Bosser,Candy Crush Jelly Saga;Candy Crush Saga,com.king.candycrushjellysaga;com.king.candycrushsaga,2
Adele Brooksbank,Family Shared Calendar: FamCal;Samsung Smart Switch Mobile,com.appxy.famcal;com.sec.android.easyMover,2
Adele Davida,Jewel Mania™;Papa Pear Saga,com.teamlava.jewel;com.midasplayer.apps.papapearsaga,2
Adele Davison,Block! Hexa Puzzle™;Coin Dozer: Haunted Ghosts,com.bitmango.go.blockhexapuzzle;com.gamecircus.CoinDozerHaunted,2
Adele Graham,Hotel Dash;Toca Kitchen 2,com.playfirst.playground.hoteldash;com.tocaboca.tocakitchen2,2
Adele Hudson,Candy Crush Jelly Saga;Candy Crush Saga,com.king.candycrushjellysaga;com.king.candycrushsaga,2
Adele Johnson,Can Knockdown;Candy Crush Saga;Google Duo - High Quality Video Calls;Google Photos,pl.idreams.CanKnockdown;com.king.candycrushsaga;com.google.android.apps.tachyon;com.google.android.apps.photos,4
Adele M,Draw Something Classic;My Boo - Your Virtual Pet Game,com.omgpop.dstfree;br.com.tapps.myboo,2
Adele McVicker Hayes,Google Photos;Spades Plus - Card Game,com.google.android.apps.photos;net.peakgames.mobile.spades.android,2
Adele Misbah,Asphalt Nitro;Video Downloader - for Instagram Repost App,com.gameloft.android.ANMP.GloftAGHM;com.popularapp.videodownloaderforinstagram,2
Adele Peters,Candy Crush Jelly Saga;Google Photos,com.king.candycrushjellysaga;com.google.android.apps.photos,2
Adele Strazar,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adele Swanepoel,Block! Hexa Puzzle™;Candy Crush Soda Saga,com.bitmango.go.blockhexapuzzle;com.king.candycrushsodasaga,2
Adele W,Candy Crush Saga;Candy Crush Soda Saga;Google Photos,com.king.candycrushsaga;com.king.candycrushsodasaga;com.google.android.apps.photos,3
Adele Watson,My Derp - The World's Dumbest Virtual Pet;Toca Kitchen 2,br.com.tapps.myderp;com.tocaboca.tocakitchen2,2
Adele de Jager,Candy Crush Jelly Saga;Candy Crush Saga,com.king.candycrushjellysaga;com.king.candycrushsaga,2
Adeleke Funmilade,Candy Crush Jelly Saga;Candy Crush Soda Saga,com.king.candycrushjellysaga;com.king.candycrushsodasaga,2
Adeleke Julianah,Facebook Pages Manager;Google Photos,com.facebook.pages.app;com.google.android.apps.photos,2
Adeleke Kolawole,Candy Crush Soda Saga;Papa Pear Saga,com.king.candycrushsodasaga;com.midasplayer.apps.papapearsaga,2
Adeleke Samuel,Google Photos;Video Downloader - for Instagram Repost App,com.google.android.apps.photos;com.popularapp.videodownloaderforinstagram,2
Adeleye Oluwaseyi,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adelfuadrashid Rashid,Flashlight: LED Light;Google Photos,com.lampe.torcher.flashlight;com.google.android.apps.photos,2
Adelheid Esser,Fruits Mania : Fairy rescue;Google Photos,com.bitmango.go.fruitsmania2match3;com.google.android.apps.photos,2
Adelia Jimenez,Castle Clash: Heroes of the Empire US;Hotspot Shield Free VPN Proxy & Wi-Fi Security,com.igg.castleclash;hotspotshield.android.vpn,2
Adelia Muniz,Amazing Brick;Family Shared Calendar: FamCal,mobi.ketchapp.amazingbrick;com.appxy.famcal,2
Adelia Niebauer,Candy Crush Jelly Saga;Restaurant Story™,com.king.candycrushjellysaga;com.teamlava.restaurantstory,2
Adelia Putri,Asphalt Nitro;Google Photos,com.gameloft.android.ANMP.GloftAGHM;com.google.android.apps.photos,2
Adelia Rodriguez,Castle Clash: Epic Empire ES;Solitaire,com.igg.castleclash_es;com.kathleenOswald.solitaireGooglePlay,2
Adelina Dias,MAX Cleaner - Antivirus;Real Racing 3,com.oneapp.max.cleaner.booster;com.ea.games.r3_na,2
Adelina Gonzales,Facebook Pages Manager;My Boo - Your Virtual Pet Game,com.facebook.pages.app;br.com.tapps.myboo,2
Adeline Chanyinling,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adeline Flore,Chess Free;Maps - Navigate & Explore,uk.co.aifactory.chessfree;com.google.android.apps.maps,2
Adeline Lamkin,Candy Crush Jelly Saga;Google Photos,com.king.candycrushjellysaga;com.google.android.apps.photos,2
Adeline Ng,Candy Crush Saga;Candy Crush Soda Saga,com.king.candycrushsaga;com.king.candycrushsodasaga,2
Adeline Williams,101-in-1 Games;Candy Crush Soda Saga,com.nordcurrent.Games101;com.king.candycrushsodasaga,2
Adelino Jr,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adelisa Music,Basketball Stars;Block Craft 3D: Building Simulator Games For Free,com.miniclip.basketballstars;com.fungames.blockcraft,2
Adella Doll,Google Duo - High Quality Video Calls;Make7! Hexa Puzzle,com.google.android.apps.tachyon;com.bitmango.go.make7hexapuzzle,2
Adelle Lems,Candy Crush Jelly Saga;Candy Crush Soda Saga,com.king.candycrushjellysaga;com.king.candycrushsodasaga,2
Adelly Tedy,DEER HUNTER CLASSIC;EA SPORTS UFC®,com.glu.deerhunt2;com.ea.game.easportsufc_row,2
Adem Aguirre,Candy Crush Saga;Google Play Books - Ebooks;Google Play Movies & TV;Google Play Music,com.king.candycrushsaga;com.google.android.apps.books;com.google.android.videos;com.google.android.music,4
Adem Ocal,101 Yüzbir Okey Plus;Deer Hunter 2018,net.peakgames.Yuzbir;com.glu.deerhunt16,2
Adem Pozhari,Adobe Photoshop Express:Photo Editor Collage Maker;Candy Crush Soda Saga;Facebook Pages Manager,com.adobe.psmobile;com.king.candycrushsodasaga;com.facebook.pages.app,3
Adem Sarilmaz,101 Yüzbir Okey Plus;Okey Plus,net.peakgames.Yuzbir;net.peakgames.OkeyPlus,2
Adem Sofilić,Google Docs;Google Photos,com.google.android.apps.docs.editors.docs;com.google.android.apps.photos,2
Ademola Waziri,Candy Crush Saga;Google Photos,com.king.candycrushsaga;com.google.android.apps.photos,2
Aden Aries,Candy Crush Jelly Saga;Candy Crush Soda Saga,com.king.candycrushjellysaga;com.king.candycrushsodasaga,2
Aden Brown,Card Wars Kingdom;Disney Crossy Road,com.turner.cardwars2;com.disney.disneycrossyroad_goo,2
Aden Dsouza,Castle Clash: فريق الشجعان;Google Duo - High Quality Video Calls,com.igg.android.castleclasharb;com.google.android.apps.tachyon,2
Aden Duff,Candy Crush Saga;Candy Crush Soda Saga,com.king.candycrushsaga;com.king.candycrushsodasaga,2
Aden Knight,Google Play Movies & TV;MAX Cleaner - Antivirus,com.google.android.videos;com.oneapp.max.cleaner.booster,2
Aden Morales,Do Not Disturb! 2 - Challenge Your Prank Skills!;Ketchapp Basketball,br.com.tapps.donotdisturb2;com.ketchapp.ketchappbasketball,2
Aden,Google Docs;Google Photos,com.google.android.apps.docs.editors.docs;com.google.android.apps.photos,2
Adena Brown,Bejeweled Classic;Candy Crush Soda Saga,com.ea.gp.bej3;com.king.candycrushsodasaga,2
Adenaike Adetunji,Google Photos;Google Play Music;Virus Cleaner 2019 - Antivirus,com.google.android.apps.photos;com.google.android.music;com.ehawk.antivirus.applock.wifi,3
Adeniji ifeoluwa,Adobe Photoshop Express:Photo Editor Collage Maker;Video Downloader - for Instagram Repost App,com.adobe.psmobile;com.popularapp.videodownloaderforinstagram,2
Adenike Adebayo,Candy Crush Saga;Cloud Print,com.king.candycrushsaga;com.google.android.apps.cloudprint,2
Adenike Matthews,AlphaBetty Saga;Candy Crush Jelly Saga;Candy Crush Saga;Candy Crush Soda Saga,com.king.alphabettysaga;com.king.candycrushjellysaga;com.king.candycrushsaga;com.king.candycrushsodasaga,4
Adenildo Santos.,Google Docs;Google Photos,com.google.android.apps.docs.editors.docs;com.google.android.apps.photos,2
Adenildo dos Santos,Google Maps Go - Directions;Google Play Movies & TV;Google Play Music,com.google.android.apps.mapslite;com.google.android.videos;com.google.android.music,3
Adeniran Adeniyi,Candy Crush Soda Saga;Facebook Ads Manager;Google Photos,com.king.candycrushsodasaga;com.facebook.adsmanager;com.google.android.apps.photos,3
Adeniyi Aderemi,Candy Crush Saga;Google Photos,com.king.candycrushsaga;com.google.android.apps.photos,2
Adeniyi Adetoki,Easy Voice Recorder;Google Duo - High Quality Video Calls,com.coffeebeanventures.easyvoicerecorder;com.google.android.apps.tachyon,2
Adeniyi Adewale,Candy Crush Soda Saga;Google Duo - High Quality Video Calls;Google Photos;Move the Block : Slide Puzzle,com.king.candycrushsodasaga;com.google.android.apps.tachyon;com.google.android.apps.photos;com.bitmango.go.unblockcasual,4
Adeniyi Esan,EA SPORTS UFC®;Just Dance Now,com.ea.game.easportsufc_row;com.ubisoft.dance.JustDance,2
Adeniyi Oluwasegun,Google Duo - High Quality Video Calls;Video Downloader - for Instagram Repost App,com.google.android.apps.tachyon;com.popularapp.videodownloaderforinstagram,2
Adeola Abolaji Olusola,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adeola Adebowale,Chess Free;Facebook Ads Manager,uk.co.aifactory.chessfree;com.facebook.adsmanager,2
Adeola Jimoh,Candy Crush Soda Saga;Google Duo - High Quality Video Calls;Google Photos,com.king.candycrushsodasaga;com.google.android.apps.tachyon;com.google.android.apps.photos,3
Adeola Mary,Candy Crush Jelly Saga;Fruits Mania : Elly’s travel,com.king.candycrushjellysaga;com.bitmango.go.fruitsmaniamatch3,2
Adeomi Opeyemi,Google Photos;MAX Cleaner - Antivirus,com.google.android.apps.photos;com.oneapp.max.cleaner.booster,2
Adeoye Quadri,EA SPORTS UFC®;Google Photos;Google Play Music,com.ea.game.easportsufc_row;com.google.android.apps.photos;com.google.android.music,3
Adepoju Abdussalam,Adobe Acrobat Reader: PDF Viewer;Microsoft PowerPoint: Slideshows and Presentations,com.adobe.reader;com.microsoft.office.powerpoint,2
Adepoju Ibrahim,Contacts;Google Play Music,com.google.android.contacts;com.google.android.music,2
Adepu Srinivas,Google Duo - High Quality Video Calls;Mini Militia - Doodle Army 2,com.google.android.apps.tachyon;com.appsomniacs.da2,2
Adepu Vinay,Block! Hexa Puzzle™;Google Photos;Mini Militia - Doodle Army 2,com.bitmango.go.blockhexapuzzle;com.google.android.apps.photos;com.appsomniacs.da2,3
Adeq Norin,Candy Crush Soda Saga;Google Play Games,com.king.candycrushsodasaga;com.google.android.play.games,2
Aderemi Adeyemo,Facebook Pages Manager;Google Play Music,com.facebook.pages.app;com.google.android.music,2
Aderemi Folasayo,Easy Voice Recorder Pro;Google Duo - High Quality Video Calls;Google Photos,com.digipom.easyvoicerecorder.pro;com.google.android.apps.tachyon;com.google.android.apps.photos,3
Aderion Barney,Backgammon Free;Maps - Navigate & Explore,uk.co.aifactory.backgammonfree;com.google.android.apps.maps,2
Aderonke Ajiboye,Fortress Under Siege;Townsmen 6 FREE,com.easytech.fortress;com.hg.townsmen6free,2
Ades Khan,Castle Clash: Pasukan Perkasa;城堡爭霸 - 陣營守護神,com.igg.castleclash_id;com.igg.castleclash_tw,2
Ades Yudhatama,Google Photos;Google Play Music,com.google.android.apps.photos;com.google.android.music,2
Adesantoso Natawidjaya,Jewel Mania: Mystic Mountain;Jewel Mania™,com.teamlava.jewel56;com.teamlava.jewel,2
Adesh Dhaka,Candy Crush Soda Saga;Google Photos,com.king.candycrushsodasaga;com.google.android.apps.photos,2
Adesh Gupta,Google Duo - High Quality Video Calls;Google Play Music,com.google.android.apps.tachyon;com.google.android.music,2
Adesh Gurav,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adesh Jain,Google Sheets;Mini Militia - Doodle Army 2,com.google.android.apps.docs.editors.sheets;com.appsomniacs.da2,2
Adesh Kadam,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adesh Kumar,Candy Crush Jelly Saga;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls;Google Photos;Mini Militia - Doodle Army 2,com.king.candycrushjellysaga;com.google.android.apps.tachyon;com.google.android.apps.tachyon;com.google.android.apps.photos;com.appsomniacs.da2,5
Adesh MV,Google Duo - High Quality Video Calls;Google Play Music,com.google.android.apps.tachyon;com.google.android.music,2
Adesh Mehra,Adobe Photoshop Express:Photo Editor Collage Maker;Google Photos,com.adobe.psmobile;com.google.android.apps.photos,2
Adesh Pandey,Candy Crush Saga;Google Photos;Mini Militia - Doodle Army 2,com.king.candycrushsaga;com.google.android.apps.photos;com.appsomniacs.da2,3
Adesh Patil,Castle Clash: Heroes of the Empire US;MX Player,com.igg.castleclash;com.mxtech.videoplayer.ad,2
Adesh Pawar,Candy Crush Soda Saga;Google Duo - High Quality Video Calls,com.king.candycrushsodasaga;com.google.android.apps.tachyon,2
Adesh Sharma,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adesh Shinde,Adobe Acrobat Reader: PDF Viewer;Asphalt Nitro;Google Duo - High Quality Video Calls,com.adobe.reader;com.gameloft.android.ANMP.GloftAGHM;com.google.android.apps.tachyon,3
Adesh Singh,0-100 Pushups Trainer;Asphalt Nitro;Asphalt Nitro;Google Photos;Google Sheets,com.zenlabs.challenge.pushups;com.gameloft.android.ANMP.GloftAGHM;com.gameloft.android.ANMP.GloftAGHM;com.google.android.apps.photos;com.google.android.apps.docs.editors.sheets,5
Adesh Thakur,Castle Clash: Heroes of the Empire US;Google Photos,com.igg.castleclash;com.google.android.apps.photos,2
Adesh Wakode,Google Photos;Mini Militia - Doodle Army 2,com.google.android.apps.photos;com.appsomniacs.da2,2
Adesh kumar,Candy Crush Saga;Google Duo - High Quality Video Calls;Google Duo - High Quality Video Calls,com.king.candycrushsaga;com.google.android.apps.tachyon;com.google.android.apps.tachyon,3
Adesh yadav,Google Duo - High Quality Video Calls;Mini Militia - Doodle Army 2,com.google.android.apps.tachyon;com.appsomniacs.da2,2
Adeshegun O Lawal,Adobe Photoshop Express:Photo Editor Collage Maker;Google Duo - High Quality Video Calls,com.adobe.psmobile;com.google.android.apps.tachyon,2
Adeshina Azeez,Candy Crush Soda Saga;Google Photos,com.king.candycrushsodasaga;com.google.android.apps.photos,2
Adeshina Ola,Adobe Acrobat Reader: PDF Viewer;Virus Cleaner 2019 - Antivirus,com.adobe.reader;com.ehawk.antivirus.applock.wifi,2
Adeshina T. Ibrahim,Google Photos;Virus Cleaner 2019 - Antivirus,com.google.android.apps.photos;com.ehawk.antivirus.applock.wifi,2
AdeshyadavAdeshyadav AdeshyadavAdeshyadav,Google Duo - High Quality Video Calls;Google Play Music,com.google.android.apps.tachyon;com.google.android.music,2
Adesina Emmanuel,Google Duo - High Quality Video Calls;Google Play Music,com.google.android.apps.tachyon;com.google.android.music,2
Adesuwa Owie,Candy Crush Soda Saga;Google Duo - High Quality Video Calls;Google Play Movies & TV,com.king.candycrushsodasaga;com.google.android.apps.tachyon;com.google.android.videos,3
Adetifa Akin Marcus,Candy Crush Jelly Saga;Virus Cleaner 2019 - Antivirus,com.king.candycrushjellysaga;com.ehawk.antivirus.applock.wifi,2
Adetokunboh Akingba,Candy Crush Jelly Saga;Candy Crush Soda Saga,com.king.candycrushjellysaga;com.king.candycrushsodasaga,2
Adetola Aina,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adetola Akanbi-Onasanya,Google Photos;Google Play Music,com.google.android.apps.photos;com.google.android.music,2
Adetona Olamilekan,Asphalt Nitro;Google Photos,com.gameloft.android.ANMP.GloftAGHM;com.google.android.apps.photos,2
Adette Youmans,Fruits Mania : Elly’s travel;Lollipop & Marshmallow Match3,com.bitmango.go.fruitsmaniamatch3;com.bitmango.go.lollipop2match3,2
Adetunji Sunday,Solitaire;Virus Cleaner 2019 - Antivirus,com.kathleenOswald.solitaireGooglePlay;com.ehawk.antivirus.applock.wifi,2
Adewale Adebayo,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adewale Adekoya,Candy Crush Saga;Google Photos,com.king.candycrushsaga;com.google.android.apps.photos,2
Adewale Adeniji,Asphalt Nitro;Candy Crush Jelly Saga;Google Duo - High Quality Video Calls,com.gameloft.android.ANMP.GloftAGHM;com.king.candycrushjellysaga;com.google.android.apps.tachyon,3
Adewale Adeoye,Google Docs;Google Duo - High Quality Video Calls,com.google.android.apps.docs.editors.docs;com.google.android.apps.tachyon,2
Adewale Moses Bolanle,FM Radio Nigeria- Online Radio;Google Duo - High Quality Video Calls,com.appmind.radios.ng;com.google.android.apps.tachyon,2
Adewale Oluyinka,Asphalt Nitro;Google Photos,com.gameloft.android.ANMP.GloftAGHM;com.google.android.apps.photos,2
Adewole Imoleayo J.,Google Duo - High Quality Video Calls;Google Photos,com.google.android.apps.tachyon;com.google.android.apps.photos,2
Adex Daud,Deer Hunter 2018;Modern Combat 3: Fallen Nation;Modern Combat 4: Zero Hour,com.glu.deerhunt16;com.gameloft.android.ANMP.GloftM3HM;com.gameloft.android.ANMP.GloftM4HM,3
Adey Adey,Asphalt 8: Airborne - Fun Real Car Racing Game;Google Play Music,com.gameloft.android.ANMP.GloftA8HM;com.google.android.music,2
Adeyemi Adebola,Google Photos;Virus Cleaner 2019 - Antivirus,com.google.android.apps.photos;com.ehawk.antivirus.applock.wifi,2
Adeyemi Adedoye Peters,Candy Crush Soda Saga;Google Duo - High Quality Video Calls,com.king.candycrushsodasaga;com.google.android.apps.tachyon,2
Adeyemi Adekola,Google Photos;MX Player,com.google.android.apps.photos;com.mxtech.videoplayer.ad,2
Adeyemi Adeniran,Adobe Photoshop Express:Photo Editor Collage Maker;Google Photos,com.adobe.psmobile;com.google.android.apps.photos,2
Adeyemi Ogunsuyi,Candy Crush Saga;Candy Crush Soda Saga,com.king.candycrushsaga;com.king.candycrushsodasaga,2
Adeyemi Samuel,Candy Crush Soda Saga;Google Photos,com.king.candycrushsodasaga;com.google.android.apps.photos,2
Adeyemo Godwin,Adobe Photoshop Express:Photo Editor Collage Maker;Google Photos,com.adobe.psmobile;com.google.android.apps.photos,2
Adeyomola Adebayo,Adobe Acrobat Reader: PDF Viewer;Google Photos;Google Sheets,com.adobe.reader;com.google.android.apps.photos;com.google.android.apps.docs.editors.sheets,3
Adfa Affgh,MAX Cleaner - Antivirus;MX Player,com.oneapp.max.cleaner.booster;com.mxtech.videoplayer.ad,2
Adferr,Draw Something Classic;Google Photos,com.omgpop.dstfree;com.google.android.apps.photos,2
Adha Putra,Google Duo - High Quality Video Calls;Modern Combat 4: Zero Hour,com.google.android.apps.tachyon;com.gameloft.android.ANMP.GloftM4HM,2
